order_id,order_date,customer_id,customer_segment,country,product_category,product_name,unit_price,quantity,total_amount,discount_applied,net_amount,payment_method,order_status
5521,2023-08-19 00:00:00,1943,Consumer,Ghana,Home & Living,Smartphone,868.8,4,3475.2,15,2953.92,Bank Transfer,Completed
5522,2023-08-19 01:00:00,2626,Corporate,Kenya,Home & Living,Sneakers,1013.16,3,3039.48,0,3039.48,Bank Transfer,Completed
5523,2023-08-19 02:00:00,3837,Consumer,Ghana,Beauty,Smartphone,732.82,2,1465.64,0,1465.64,Bank Transfer,Completed
5524,2023-08-19 03:00:00,3660,Consumer,Ghana,Fashion,Sneakers,348.08,5,1740.4,0,1740.4,Mobile Money,Returned
5525,2023-08-19 04:00:00,4226,Small Business,South Africa,Beauty,Treadmill,1324.49,5,6622.45,15,5629.08,Bank Transfer,Completed
5526,2023-08-19 05:00:00,3936,Consumer,Kenya,Fashion,Sneakers,803.61,4,3214.44,15,2732.27,Mobile Money,Completed
5527,2023-08-19 06:00:00,1348,Small Business,Ghana,Beauty,Treadmill,895.53,3,2686.59,5,2552.26,Card,Completed
5528,2023-08-19 07:00:00,4522,Small Business,Ghana,Sports,Blender,1485.26,2,2970.52,0,2970.52,Card,Completed
5529,2023-08-19 08:00:00,4947,Small Business,South Africa,Electronics,Smartphone,1477.67,2,2955.34,5,2807.57,Mobile Money,Completed
5530,2023-08-19 09:00:00,2676,Corporate,Kenya,Electronics,Skincare Kit,883.6,2,1767.2,0,1767.2,Bank Transfer,Completed
5531,2023-08-19 10:00:00,2196,Corporate,Nigeria,Electronics,Laptop,60.6,4,242.4,5,230.28,Mobile Money,Cancelled
5532,2023-08-19 11:00:00,1009,Small Business,South Africa,Sports,Skincare Kit,600.26,3,1800.78,15,1530.66,Mobile Money,Completed
5533,2023-08-19 12:00:00,3787,Corporate,Ghana,Sports,Smartphone,1406.57,2,2813.14,10,2531.83,Mobile Money,Completed
5534,2023-08-19 13:00:00,4336,Consumer,Kenya,Electronics,Skincare Kit,439.58,2,879.16,10,791.24,Card,Completed
5535,2023-08-19 14:00:00,2461,Corporate,Ghana,Electronics,Smartphone,1498.91,3,4496.73,0,4496.73,Card,Completed
5536,2023-08-19 15:00:00,4831,Consumer,South Africa,Fashion,Smartphone,135.63,3,406.89,15,345.86,Card,Returned
5537,2023-08-19 16:00:00,4318,Consumer,South Africa,Fashion,Skincare Kit,856.49,5,4282.45,0,4282.45,Bank Transfer,Completed
5538,2023-08-19 17:00:00,1666,Corporate,Kenya,Home & Living,Sneakers,778.02,1,778.02,5,739.12,Card,Completed
5539,2023-08-19 18:00:00,3593,Corporate,South Africa,Beauty,Blender,390.48,1,390.48,15,331.91,Card,Completed
5540,2023-08-19 19:00:00,2522,Small Business,South Africa,Fashion,Blender,1423.42,2,2846.84,5,2704.5,Mobile Money,Completed
5541,2023-08-19 20:00:00,3176,Corporate,Nigeria,Fashion,Blender,932.57,3,2797.71,5,2657.82,Bank Transfer,Cancelled
5542,2023-08-19 21:00:00,4743,Corporate,Ghana,Fashion,Blender,353.04,5,1765.2,0,1765.2,Mobile Money,Returned
5543,2023-08-19 22:00:00,1600,Corporate,Nigeria,Fashion,Laptop,582.23,4,2328.92,5,2212.47,Mobile Money,Completed
5544,2023-08-19 23:00:00,3652,Consumer,Nigeria,Sports,Treadmill,1084.63,1,1084.63,0,1084.63,Mobile Money,Completed
5545,2023-08-20 00:00:00,1326,Consumer,Kenya,Home & Living,Smartphone,453.57,1,453.57,5,430.89,Mobile Money,Completed
5546,2023-08-20 01:00:00,4824,Consumer,South Africa,Fashion,Laptop,1320.61,3,3961.83,0,3961.83,Card,Completed
5547,2023-08-20 02:00:00,4906,Small Business,Ghana,Beauty,Blender,256.85,4,1027.4,5,976.03,Bank Transfer,Completed
5548,2023-08-20 03:00:00,1979,Small Business,Ghana,Fashion,Blender,404.11,1,404.11,5,383.9,Card,Completed
5549,2023-08-20 04:00:00,3451,Small Business,Ghana,Sports,Skincare Kit,225.9,5,1129.5,5,1073.02,Mobile Money,Completed
5550,2023-08-20 05:00:00,1628,Consumer,South Africa,Electronics,Blender,165.23,1,165.23,0,165.23,Card,Completed
5551,2023-08-20 06:00:00,2629,Corporate,Ghana,Electronics,Smartphone,457.47,3,1372.41,15,1166.55,Bank Transfer,Completed
5552,2023-08-20 07:00:00,4746,Small Business,Ghana,Home & Living,Blender,1498.78,3,4496.34,10,4046.71,Card,Cancelled
5553,2023-08-20 08:00:00,4682,Small Business,South Africa,Electronics,Blender,150.55,4,602.2,10,541.98,Card,Completed
5554,2023-08-20 09:00:00,4696,Consumer,Kenya,Fashion,Laptop,327.37,1,327.37,0,327.37,Bank Transfer,Completed
5555,2023-08-20 10:00:00,4430,Small Business,Ghana,Sports,Smartphone,414.71,4,1658.84,0,1658.84,Mobile Money,Completed
5556,2023-08-20 11:00:00,4674,Corporate,South Africa,Home & Living,Sneakers,932.5,1,932.5,10,839.25,Mobile Money,Completed
5557,2023-08-20 12:00:00,4929,Consumer,Nigeria,Fashion,Skincare Kit,1120.57,2,2241.14,15,1904.97,Mobile Money,Completed
5558,2023-08-20 13:00:00,3765,Consumer,South Africa,Electronics,Sneakers,1130.38,1,1130.38,15,960.82,Bank Transfer,Completed
5559,2023-08-20 14:00:00,4088,Corporate,Nigeria,Beauty,Treadmill,22.87,3,68.61,10,61.75,Card,Completed
5560,2023-08-20 15:00:00,1273,Corporate,South Africa,Fashion,Laptop,981.26,3,2943.78,5,2796.59,Mobile Money,Completed
5561,2023-08-20 16:00:00,1684,Corporate,Ghana,Beauty,Blender,949.8,2,1899.6,5,1804.62,Bank Transfer,Completed
5562,2023-08-20 17:00:00,1115,Small Business,Kenya,Beauty,Skincare Kit,781.31,1,781.31,0,781.31,Bank Transfer,Completed
5563,2023-08-20 18:00:00,1860,Corporate,Kenya,Home & Living,Treadmill,575.02,1,575.02,10,517.52,Bank Transfer,Completed
5564,2023-08-20 19:00:00,3003,Consumer,Ghana,Sports,Treadmill,1198.19,3,3594.57,10,3235.11,Mobile Money,Returned
5565,2023-08-20 20:00:00,1692,Corporate,Nigeria,Electronics,Smartphone,522.38,2,1044.76,0,1044.76,Bank Transfer,Completed
5566,2023-08-20 21:00:00,4162,Consumer,South Africa,Electronics,Skincare Kit,352.72,3,1058.16,15,899.44,Mobile Money,Completed
5567,2023-08-20 22:00:00,2105,Consumer,Ghana,Fashion,Treadmill,472.04,2,944.08,15,802.47,Card,Completed
5568,2023-08-20 23:00:00,3371,Small Business,South Africa,Electronics,Laptop,665.08,3,1995.24,10,1795.72,Bank Transfer,Returned
5569,2023-08-21 00:00:00,4008,Corporate,Ghana,Home & Living,Blender,328.95,5,1644.75,5,1562.51,Bank Transfer,Completed
5570,2023-08-21 01:00:00,3161,Small Business,Ghana,Electronics,Laptop,915.28,1,915.28,10,823.75,Mobile Money,Returned
5571,2023-08-21 02:00:00,2792,Corporate,South Africa,Fashion,Treadmill,1327.47,4,5309.88,10,4778.89,Mobile Money,Completed
5572,2023-08-21 03:00:00,4129,Corporate,Kenya,Electronics,Smartphone,897.24,5,4486.2,5,4261.89,Mobile Money,Completed
5573,2023-08-21 04:00:00,1153,Corporate,Kenya,Sports,Sneakers,675.54,3,2026.62,10,1823.96,Card,Completed
5574,2023-08-21 05:00:00,2900,Corporate,Nigeria,Beauty,Blender,1197.33,2,2394.66,15,2035.46,Mobile Money,Completed
5575,2023-08-21 06:00:00,2427,Corporate,South Africa,Beauty,Blender,1124.58,4,4498.32,15,3823.57,Bank Transfer,Completed
5576,2023-08-21 07:00:00,4699,Consumer,Nigeria,Beauty,Laptop,556.92,2,1113.84,5,1058.15,Card,Completed
5577,2023-08-21 08:00:00,4926,Consumer,Ghana,Sports,Laptop,910.19,2,1820.38,15,1547.32,Mobile Money,Completed
5578,2023-08-21 09:00:00,2289,Corporate,Nigeria,Home & Living,Laptop,1097.47,1,1097.47,5,1042.6,Mobile Money,Completed
5579,2023-08-21 10:00:00,1314,Consumer,Ghana,Fashion,Treadmill,375.74,3,1127.22,5,1070.86,Bank Transfer,Completed
5580,2023-08-21 11:00:00,4786,Small Business,South Africa,Sports,Blender,555.75,1,555.75,10,500.18,Bank Transfer,Returned
5581,2023-08-21 12:00:00,2064,Small Business,South Africa,Fashion,Laptop,167.61,2,335.22,5,318.46,Mobile Money,Completed
5582,2023-08-21 13:00:00,1104,Small Business,South Africa,Home & Living,Skincare Kit,1481.64,1,1481.64,15,1259.39,Card,Completed
5583,2023-08-21 14:00:00,2924,Corporate,South Africa,Sports,Treadmill,137.96,5,689.8,15,586.33,Mobile Money,Completed
5584,2023-08-21 15:00:00,2913,Corporate,Nigeria,Electronics,Treadmill,261.22,2,522.44,0,522.44,Card,Completed
5585,2023-08-21 16:00:00,2216,Consumer,Ghana,Home & Living,Skincare Kit,724.95,2,1449.9,15,1232.42,Bank Transfer,Completed
5586,2023-08-21 17:00:00,2424,Consumer,Kenya,Beauty,Skincare Kit,1299.26,5,6496.3,10,5846.67,Bank Transfer,Cancelled
5587,2023-08-21 18:00:00,4349,Consumer,South Africa,Sports,Treadmill,540.26,2,1080.52,5,1026.49,Card,Cancelled
5588,2023-08-21 19:00:00,3401,Small Business,South Africa,Home & Living,Blender,1155.21,4,4620.84,15,3927.71,Card,Cancelled
5589,2023-08-21 20:00:00,4063,Small Business,Ghana,Home & Living,Laptop,1017.29,4,4069.16,0,4069.16,Bank Transfer,Completed
5590,2023-08-21 21:00:00,2772,Small Business,Kenya,Sports,Smartphone,961.61,3,2884.83,0,2884.83,Card,Completed
5591,2023-08-21 22:00:00,2960,Small Business,South Africa,Beauty,Laptop,1269.08,3,3807.24,5,3616.88,Bank Transfer,Completed
5592,2023-08-21 23:00:00,3780,Consumer,Kenya,Beauty,Blender,31.11,1,31.11,15,26.44,Mobile Money,Completed
5593,2023-08-22 00:00:00,2603,Corporate,South Africa,Home & Living,Skincare Kit,1394.44,1,1394.44,15,1185.27,Card,Completed
5594,2023-08-22 01:00:00,1708,Corporate,Nigeria,Fashion,Blender,1245.55,5,6227.75,0,6227.75,Card,Completed
5595,2023-08-22 02:00:00,4327,Small Business,Nigeria,Home & Living,Laptop,1407.42,5,7037.1,15,5981.54,Bank Transfer,Completed
5596,2023-08-22 03:00:00,1650,Corporate,Kenya,Sports,Blender,1192.45,2,2384.9,15,2027.16,Card,Completed
5597,2023-08-22 04:00:00,3871,Corporate,Ghana,Sports,Smartphone,1319.1,3,3957.3,5,3759.44,Card,Completed
5598,2023-08-22 05:00:00,1946,Corporate,Ghana,Sports,Blender,312.59,3,937.77,15,797.1,Mobile Money,Completed
5599,2023-08-22 06:00:00,1660,Small Business,Nigeria,Beauty,Sneakers,485.65,3,1456.95,15,1238.41,Bank Transfer,Completed
5600,2023-08-22 07:00:00,3146,Consumer,Ghana,Electronics,Blender,479.68,3,1439.04,0,1439.04,Card,Completed
5601,2023-08-22 08:00:00,3635,Consumer,Ghana,Sports,Laptop,172.66,1,172.66,10,155.39,Mobile Money,Completed
5602,2023-08-22 09:00:00,3329,Corporate,Ghana,Sports,Sneakers,1097.07,4,4388.28,15,3730.04,Mobile Money,Completed
5603,2023-08-22 10:00:00,4954,Consumer,Kenya,Fashion,Skincare Kit,212.89,5,1064.45,5,1011.23,Mobile Money,Cancelled
5604,2023-08-22 11:00:00,3450,Consumer,Kenya,Fashion,Laptop,88.24,5,441.2,0,441.2,Card,Completed
5605,2023-08-22 12:00:00,2132,Small Business,Ghana,Home & Living,Treadmill,1165.42,3,3496.26,0,3496.26,Bank Transfer,Completed
5606,2023-08-22 13:00:00,1699,Small Business,Nigeria,Home & Living,Smartphone,1357.95,3,4073.85,5,3870.16,Mobile Money,Completed
5607,2023-08-22 14:00:00,3246,Corporate,Ghana,Home & Living,Blender,1148.54,1,1148.54,10,1033.69,Card,Completed
5608,2023-08-22 15:00:00,4374,Corporate,South Africa,Sports,Blender,1239.77,1,1239.77,15,1053.8,Bank Transfer,Completed
5609,2023-08-22 16:00:00,3038,Corporate,Nigeria,Fashion,Laptop,897.48,5,4487.4,15,3814.29,Bank Transfer,Completed
5610,2023-08-22 17:00:00,3374,Small Business,Kenya,Home & Living,Blender,1332.74,3,3998.22,5,3798.31,Mobile Money,Completed
5611,2023-08-22 18:00:00,3201,Consumer,South Africa,Fashion,Blender,750.09,3,2250.27,0,2250.27,Card,Completed
5612,2023-08-22 19:00:00,1551,Small Business,Ghana,Sports,Skincare Kit,1482.6,5,7413.0,5,7042.35,Mobile Money,Completed
5613,2023-08-22 20:00:00,4716,Small Business,Ghana,Sports,Blender,164.09,1,164.09,10,147.68,Bank Transfer,Completed
5614,2023-08-22 21:00:00,1404,Consumer,Nigeria,Home & Living,Blender,1215.68,5,6078.4,0,6078.4,Card,Cancelled
5615,2023-08-22 22:00:00,1461,Consumer,Nigeria,Sports,Skincare Kit,965.67,1,965.67,10,869.1,Mobile Money,Completed
5616,2023-08-22 23:00:00,3179,Corporate,Ghana,Sports,Treadmill,875.16,1,875.16,10,787.64,Bank Transfer,Completed
5617,2023-08-23 00:00:00,3838,Consumer,Ghana,Fashion,Blender,1091.46,1,1091.46,0,1091.46,Card,Cancelled
5618,2023-08-23 01:00:00,1873,Consumer,Nigeria,Electronics,Treadmill,1262.03,3,3786.09,10,3407.48,Card,Completed
5619,2023-08-23 02:00:00,1083,Consumer,South Africa,Beauty,Skincare Kit,1295.7,5,6478.5,0,6478.5,Mobile Money,Completed
5620,2023-08-23 03:00:00,2422,Consumer,Kenya,Home & Living,Smartphone,271.32,1,271.32,10,244.19,Mobile Money,Completed
5621,2023-08-23 04:00:00,3801,Corporate,Nigeria,Electronics,Blender,303.58,4,1214.32,10,1092.89,Bank Transfer,Completed
5622,2023-08-23 05:00:00,3675,Corporate,South Africa,Home & Living,Laptop,34.09,1,34.09,0,34.09,Mobile Money,Returned
5623,2023-08-23 06:00:00,4180,Consumer,Ghana,Electronics,Sneakers,206.45,1,206.45,10,185.8,Card,Completed
5624,2023-08-23 07:00:00,1220,Consumer,Kenya,Sports,Smartphone,403.18,1,403.18,10,362.86,Mobile Money,Completed
5625,2023-08-23 08:00:00,4975,Corporate,South Africa,Home & Living,Blender,1084.34,2,2168.68,15,1843.38,Card,Completed
5626,2023-08-23 09:00:00,3600,Corporate,Kenya,Electronics,Laptop,718.89,4,2875.56,10,2588.0,Bank Transfer,Completed
5627,2023-08-23 10:00:00,2391,Consumer,Kenya,Beauty,Sneakers,1139.28,3,3417.84,5,3246.95,Mobile Money,Returned
5628,2023-08-23 11:00:00,4218,Small Business,Kenya,Sports,Skincare Kit,734.94,5,3674.7,10,3307.23,Card,Completed
5629,2023-08-23 12:00:00,1111,Corporate,South Africa,Home & Living,Blender,837.84,5,4189.2,5,3979.74,Bank Transfer,Completed
5630,2023-08-23 13:00:00,1614,Corporate,South Africa,Home & Living,Treadmill,175.49,5,877.45,0,877.45,Card,Completed
5631,2023-08-23 14:00:00,2581,Corporate,Ghana,Electronics,Treadmill,1167.07,3,3501.21,0,3501.21,Bank Transfer,Completed
5632,2023-08-23 15:00:00,3971,Consumer,Kenya,Home & Living,Skincare Kit,1139.61,1,1139.61,15,968.67,Mobile Money,Cancelled
5633,2023-08-23 16:00:00,4565,Consumer,Nigeria,Sports,Smartphone,468.27,4,1873.08,0,1873.08,Bank Transfer,Completed
5634,2023-08-23 17:00:00,4576,Corporate,Nigeria,Fashion,Treadmill,499.58,5,2497.9,5,2373.0,Card,Completed
5635,2023-08-23 18:00:00,1474,Consumer,Nigeria,Electronics,Sneakers,337.33,2,674.66,0,674.66,Card,Completed
5636,2023-08-23 19:00:00,3883,Consumer,South Africa,Beauty,Treadmill,1222.62,2,2445.24,0,2445.24,Bank Transfer,Completed
5637,2023-08-23 20:00:00,2913,Corporate,Ghana,Home & Living,Sneakers,1123.04,4,4492.16,10,4042.94,Mobile Money,Completed
5638,2023-08-23 21:00:00,1270,Consumer,South Africa,Sports,Treadmill,917.63,5,4588.15,5,4358.74,Card,Returned
5639,2023-08-23 22:00:00,3468,Small Business,Kenya,Home & Living,Skincare Kit,365.84,1,365.84,5,347.55,Mobile Money,Completed
5640,2023-08-23 23:00:00,2920,Consumer,Nigeria,Beauty,Skincare Kit,266.06,5,1330.3,5,1263.78,Bank Transfer,Completed
5641,2023-08-24 00:00:00,3754,Consumer,South Africa,Sports,Treadmill,84.9,1,84.9,0,84.9,Bank Transfer,Completed
5642,2023-08-24 01:00:00,2390,Corporate,Nigeria,Beauty,Smartphone,77.96,5,389.8,5,370.31,Card,Completed
5643,2023-08-24 02:00:00,4351,Corporate,South Africa,Sports,Laptop,288.83,2,577.66,0,577.66,Card,Completed
5644,2023-08-24 03:00:00,4354,Small Business,Nigeria,Fashion,Treadmill,159.79,3,479.37,0,479.37,Mobile Money,Returned
5645,2023-08-24 04:00:00,1039,Consumer,Kenya,Sports,Blender,838.6,4,3354.4,15,2851.24,Bank Transfer,Completed
5646,2023-08-24 05:00:00,2982,Small Business,Nigeria,Beauty,Laptop,543.55,1,543.55,15,462.02,Mobile Money,Completed
5647,2023-08-24 06:00:00,3236,Small Business,Kenya,Electronics,Treadmill,672.97,3,2018.91,0,2018.91,Mobile Money,Cancelled
5648,2023-08-24 07:00:00,4235,Corporate,Kenya,Fashion,Sneakers,895.16,1,895.16,0,895.16,Mobile Money,Completed
5649,2023-08-24 08:00:00,1993,Consumer,South Africa,Home & Living,Blender,992.06,4,3968.24,10,3571.42,Bank Transfer,Completed
5650,2023-08-24 09:00:00,3012,Corporate,South Africa,Fashion,Smartphone,975.82,3,2927.46,15,2488.34,Bank Transfer,Completed
5651,2023-08-24 10:00:00,4607,Small Business,South Africa,Fashion,Laptop,398.68,3,1196.04,5,1136.24,Mobile Money,Completed
5652,2023-08-24 11:00:00,3583,Small Business,Kenya,Home & Living,Laptop,1216.34,4,4865.36,15,4135.56,Mobile Money,Completed
5653,2023-08-24 12:00:00,4075,Corporate,Ghana,Sports,Blender,1377.39,4,5509.56,15,4683.13,Mobile Money,Returned
5654,2023-08-24 13:00:00,4906,Corporate,Ghana,Fashion,Smartphone,480.75,1,480.75,15,408.64,Bank Transfer,Completed
5655,2023-08-24 14:00:00,1289,Corporate,Kenya,Fashion,Treadmill,35.43,3,106.29,5,100.98,Bank Transfer,Completed
5656,2023-08-24 15:00:00,3480,Corporate,Kenya,Electronics,Smartphone,1349.74,4,5398.96,0,5398.96,Bank Transfer,Completed
5657,2023-08-24 16:00:00,3518,Corporate,South Africa,Electronics,Treadmill,1386.09,1,1386.09,15,1178.18,Mobile Money,Completed
5658,2023-08-24 17:00:00,4252,Small Business,South Africa,Beauty,Laptop,85.91,5,429.55,15,365.12,Bank Transfer,Completed
5659,2023-08-24 18:00:00,4319,Corporate,South Africa,Home & Living,Treadmill,17.39,4,69.56,0,69.56,Mobile Money,Completed
5660,2023-08-24 19:00:00,3675,Consumer,Ghana,Sports,Laptop,1226.44,3,3679.32,0,3679.32,Card,Cancelled
5661,2023-08-24 20:00:00,1278,Small Business,Ghana,Sports,Skincare Kit,459.18,5,2295.9,10,2066.31,Mobile Money,Returned
5662,2023-08-24 21:00:00,3924,Small Business,Kenya,Beauty,Blender,1372.73,4,5490.92,15,4667.28,Bank Transfer,Returned
5663,2023-08-24 22:00:00,1580,Consumer,Ghana,Sports,Smartphone,332.95,2,665.9,0,665.9,Card,Returned
5664,2023-08-24 23:00:00,1862,Consumer,South Africa,Sports,Sneakers,1293.12,3,3879.36,5,3685.39,Card,Completed
5665,2023-08-25 00:00:00,1253,Small Business,South Africa,Electronics,Blender,112.28,3,336.84,5,320.0,Card,Completed
5666,2023-08-25 01:00:00,1180,Corporate,South Africa,Sports,Treadmill,398.35,1,398.35,10,358.52,Card,Completed
5667,2023-08-25 02:00:00,4901,Small Business,South Africa,Sports,Skincare Kit,1459.96,2,2919.92,15,2481.93,Mobile Money,Completed
5668,2023-08-25 03:00:00,1680,Small Business,South Africa,Beauty,Blender,354.48,4,1417.92,0,1417.92,Mobile Money,Completed
5669,2023-08-25 04:00:00,1824,Consumer,Nigeria,Beauty,Laptop,208.19,2,416.38,5,395.56,Bank Transfer,Cancelled
5670,2023-08-25 05:00:00,4580,Small Business,Kenya,Fashion,Blender,1287.01,4,5148.04,10,4633.24,Bank Transfer,Completed
5671,2023-08-25 06:00:00,4832,Corporate,Kenya,Sports,Treadmill,185.52,1,185.52,15,157.69,Bank Transfer,Returned
5672,2023-08-25 07:00:00,1699,Consumer,Ghana,Sports,Blender,155.21,5,776.05,5,737.25,Bank Transfer,Completed
5673,2023-08-25 08:00:00,3613,Small Business,South Africa,Sports,Blender,491.9,2,983.8,10,885.42,Card,Completed
5674,2023-08-25 09:00:00,2349,Small Business,Nigeria,Electronics,Treadmill,956.64,3,2869.92,0,2869.92,Bank Transfer,Completed
5675,2023-08-25 10:00:00,2380,Corporate,South Africa,Sports,Sneakers,1069.01,4,4276.04,5,4062.24,Bank Transfer,Completed
5676,2023-08-25 11:00:00,4896,Small Business,South Africa,Electronics,Skincare Kit,1323.05,2,2646.1,15,2249.18,Mobile Money,Cancelled
5677,2023-08-25 12:00:00,2673,Small Business,Ghana,Fashion,Blender,815.96,4,3263.84,5,3100.65,Card,Returned
5678,2023-08-25 13:00:00,3727,Small Business,Nigeria,Home & Living,Blender,596.19,2,1192.38,0,1192.38,Bank Transfer,Completed
5679,2023-08-25 14:00:00,3438,Small Business,Nigeria,Sports,Sneakers,544.66,3,1633.98,0,1633.98,Card,Cancelled
5680,2023-08-25 15:00:00,2638,Corporate,Kenya,Beauty,Smartphone,1271.89,4,5087.56,10,4578.8,Bank Transfer,Completed
5681,2023-08-25 16:00:00,2957,Small Business,South Africa,Beauty,Blender,1088.48,4,4353.92,0,4353.92,Card,Completed
5682,2023-08-25 17:00:00,4156,Small Business,Nigeria,Sports,Treadmill,1359.09,5,6795.45,15,5776.13,Card,Completed
5683,2023-08-25 18:00:00,4388,Small Business,Kenya,Electronics,Treadmill,1446.41,1,1446.41,15,1229.45,Mobile Money,Completed
5684,2023-08-25 19:00:00,1211,Consumer,Nigeria,Beauty,Blender,457.08,2,914.16,5,868.45,Bank Transfer,Completed
5685,2023-08-25 20:00:00,2538,Corporate,South Africa,Beauty,Smartphone,799.21,3,2397.63,5,2277.75,Bank Transfer,Completed
5686,2023-08-25 21:00:00,1383,Consumer,Kenya,Fashion,Treadmill,951.41,5,4757.05,0,4757.05,Card,Completed
5687,2023-08-25 22:00:00,2714,Consumer,Nigeria,Fashion,Blender,254.13,5,1270.65,0,1270.65,Bank Transfer,Completed
5688,2023-08-25 23:00:00,1341,Corporate,Ghana,Fashion,Blender,89.49,1,89.49,0,89.49,Mobile Money,Completed
5689,2023-08-26 00:00:00,2838,Consumer,Nigeria,Beauty,Blender,1302.97,3,3908.91,0,3908.91,Card,Completed
5690,2023-08-26 01:00:00,2987,Consumer,South Africa,Beauty,Skincare Kit,807.93,2,1615.86,5,1535.07,Card,Completed
5691,2023-08-26 02:00:00,1843,Consumer,Ghana,Sports,Treadmill,860.45,4,3441.8,15,2925.53,Mobile Money,Completed
5692,2023-08-26 03:00:00,4109,Corporate,Nigeria,Sports,Laptop,836.82,1,836.82,10,753.14,Bank Transfer,Completed
5693,2023-08-26 04:00:00,2534,Small Business,Nigeria,Electronics,Skincare Kit,1134.89,4,4539.56,5,4312.58,Card,Completed
5694,2023-08-26 05:00:00,1419,Corporate,Kenya,Beauty,Smartphone,226.8,5,1134.0,5,1077.3,Card,Completed
5695,2023-08-26 06:00:00,3798,Corporate,South Africa,Sports,Skincare Kit,924.93,4,3699.72,15,3144.76,Bank Transfer,Completed
5696,2023-08-26 07:00:00,4240,Corporate,Nigeria,Sports,Skincare Kit,709.52,2,1419.04,10,1277.14,Bank Transfer,Cancelled
5697,2023-08-26 08:00:00,2988,Consumer,Nigeria,Fashion,Sneakers,1346.47,2,2692.94,15,2289.0,Mobile Money,Completed
5698,2023-08-26 09:00:00,2932,Small Business,Nigeria,Fashion,Smartphone,784.24,4,3136.96,0,3136.96,Card,Completed
5699,2023-08-26 10:00:00,4414,Corporate,South Africa,Fashion,Smartphone,1414.97,4,5659.88,10,5093.89,Mobile Money,Returned
5700,2023-08-26 11:00:00,2849,Corporate,Ghana,Home & Living,Smartphone,536.35,1,536.35,5,509.53,Bank Transfer,Cancelled
5701,2023-08-26 12:00:00,1305,Small Business,South Africa,Sports,Skincare Kit,1450.67,2,2901.34,0,2901.34,Bank Transfer,Cancelled
5702,2023-08-26 13:00:00,4613,Small Business,Kenya,Fashion,Smartphone,1313.99,4,5255.96,0,5255.96,Bank Transfer,Cancelled
5703,2023-08-26 14:00:00,3749,Small Business,Kenya,Fashion,Treadmill,880.55,3,2641.65,0,2641.65,Mobile Money,Returned
5704,2023-08-26 15:00:00,1868,Consumer,South Africa,Beauty,Sneakers,537.03,1,537.03,0,537.03,Mobile Money,Completed
5705,2023-08-26 16:00:00,3584,Small Business,Nigeria,Fashion,Blender,570.13,1,570.13,0,570.13,Bank Transfer,Completed
5706,2023-08-26 17:00:00,2135,Consumer,Nigeria,Beauty,Skincare Kit,1161.4,1,1161.4,0,1161.4,Mobile Money,Completed
5707,2023-08-26 18:00:00,2434,Corporate,Ghana,Electronics,Blender,875.14,1,875.14,10,787.63,Card,Completed
5708,2023-08-26 19:00:00,1205,Consumer,South Africa,Fashion,Blender,608.37,4,2433.48,0,2433.48,Mobile Money,Completed
5709,2023-08-26 20:00:00,4256,Small Business,South Africa,Beauty,Skincare Kit,957.72,5,4788.6,10,4309.74,Mobile Money,Completed
5710,2023-08-26 21:00:00,4453,Consumer,Nigeria,Fashion,Treadmill,1102.52,3,3307.56,10,2976.8,Card,Completed
5711,2023-08-26 22:00:00,1495,Small Business,Kenya,Electronics,Skincare Kit,44.12,5,220.6,15,187.51,Mobile Money,Returned
5712,2023-08-26 23:00:00,4450,Consumer,Kenya,Fashion,Smartphone,143.9,5,719.5,15,611.57,Mobile Money,Completed
5713,2023-08-27 00:00:00,4118,Corporate,Ghana,Beauty,Sneakers,150.78,4,603.12,10,542.81,Card,Cancelled
5714,2023-08-27 01:00:00,2909,Consumer,Ghana,Electronics,Skincare Kit,355.58,1,355.58,0,355.58,Mobile Money,Completed
5715,2023-08-27 02:00:00,4811,Corporate,Kenya,Electronics,Blender,646.22,1,646.22,15,549.29,Mobile Money,Completed
5716,2023-08-27 03:00:00,4622,Small Business,South Africa,Electronics,Skincare Kit,1207.44,4,4829.76,0,4829.76,Mobile Money,Completed
5717,2023-08-27 04:00:00,4599,Corporate,Ghana,Home & Living,Sneakers,533.14,4,2132.56,0,2132.56,Mobile Money,Returned
5718,2023-08-27 05:00:00,3551,Small Business,Nigeria,Beauty,Laptop,36.04,2,72.08,15,61.27,Card,Completed
5719,2023-08-27 06:00:00,2045,Small Business,South Africa,Home & Living,Treadmill,730.21,1,730.21,15,620.68,Card,Completed
5720,2023-08-27 07:00:00,1212,Corporate,Nigeria,Electronics,Blender,1494.98,3,4484.94,15,3812.2,Mobile Money,Cancelled
5721,2023-08-27 08:00:00,1309,Corporate,Ghana,Home & Living,Laptop,530.04,2,1060.08,0,1060.08,Mobile Money,Completed
5722,2023-08-27 09:00:00,3708,Consumer,Kenya,Fashion,Laptop,1442.27,5,7211.35,5,6850.78,Card,Completed
5723,2023-08-27 10:00:00,2991,Consumer,Ghana,Home & Living,Sneakers,161.0,1,161.0,5,152.95,Card,Completed
5724,2023-08-27 11:00:00,3800,Corporate,Kenya,Sports,Treadmill,267.92,4,1071.68,15,910.93,Bank Transfer,Cancelled
5725,2023-08-27 12:00:00,1271,Corporate,South Africa,Electronics,Skincare Kit,1088.94,4,4355.76,0,4355.76,Card,Returned
